"geneNames.as.numeric.rownames.res_coef1..1.l1...","res_coef1.adj.P.Val.1.l1."
"CANX",0.0160521963563108
"APLP2",0.0160568820012816
"ND6",0.0160570980149891
"GNA11",0.0160678079950693
"ANXA1",0.0160764043492366
"ZSWIM5",0.0160840037802364
"CNNM2",0.0160840037802364
"ZNF207",0.0161049502540388
"DDX5",0.0161149388270581
"TTC26",0.016121490027093
"SHARPIN",0.016121490027093
"AXIN2",0.0161532215735144
"KCNT2",0.0161648873873188
"RP9",0.0161836857827056
"EVI5",0.0161872438873724
"DHCR24",0.0161909245414701
"KTN1",0.016214431314489
"SCRT1",0.0162176560247988
"ELF1",0.0162392744828198
"TINF2",0.0162488363060164
"SCAMP1",0.0162488363060164
"BAZ1B",0.0162532039823662
"SVIP",0.0162658796118688
"AF339815",0.0162663066820479
"AKTIP",0.0162757356862861
"LINC00894",0.0162804139647803
"POM121C",0.0162819695849366
"TMEM86A",0.0162976208445007
"C10orf76",0.0162982963630577
"CACNB2",0.0163016772831879
"ISG15",0.0163233778565217
"C5orf22",0.0163241289093047
"SAMHD1",0.0163264320904014
"1557835_at",0.0163306907772307
"MN1",0.0163345774219405
"ARID4B",0.0163438871573256
"SERPINA1",0.0163449581676214
"SLCO5A1",0.0163483344051988
"COQ4",0.0163610174502763
"MALRD1",0.0163657878798705
"C3orf70",0.0163659966840423
"SLC35E1",0.0163675287408705
"ST8SIA1",0.0163720082047964
"TERF1",0.0163799782185217
"AL832260",0.0163799782185217
"B3GALNT1",0.0163799782185217
"FBXW2",0.0163799782185217
"COBLL1",0.0163976937965466
"GGNBP2",0.0164010967723497
"CERS1",0.0164159278573435
"PCSK5",0.0164251723640465
"SLC25A53",0.0164306012446102
"MORC2",0.0164501451311865
"TCEA1",0.0164971064297812
"SLC16A9",0.0165008989851223
"LYPD1",0.0165013809585919
"MCTP2",0.0165097320167633
"MBNL2",0.0165106686946387
"PIGO",0.0165120518166403
"ASNA1",0.016527222432891
"BRMS1L",0.016533238837147
"LIMS4",0.016533238837147
"LOC101060181",0.0165332837194607
"NFYB",0.0165356826217657
"ASPN",0.0165388126064355
"POLRMT",0.0165448745881297
"AA343057",0.016549842637896
"MPHOSPH9",0.0165523681391056
"BACH2",0.0165632007418884
"HIPK2",0.0165649400431306
"SEPT2",0.0165690503912589
"220666_at",0.0165690503912589
"RAB3C",0.01657375621411
"ADAT2",0.0165880614446029
"KIF5B",0.016590886483932
"TMEM218",0.0165914906704163
"TMEM87B",0.0165914906704163
"DYRK2",0.0165972542851706
"CLPTM1L",0.0165972542851706
"MOSPD2",0.0166004249709718
"LRRN1",0.0166009944058333
"KLHL10",0.0166009944058333
"ARMCX4",0.0166009944058333
"IL1B",0.0166009944058333
"TEFM",0.0166044429149902
"OMA1",0.0166093902458505
"FOSL2",0.0166347800150348
"C19orf12",0.0166347800150348
"THUMPD1",0.016637515957468
"CDC42BPA",0.0166513061113172
"MORN4",0.0166596627326553
"ATG2B",0.0166629146495372
"YTHDC2",0.0166632433239005
"UGT2A2",0.0166703166224819
"AU146646",0.0166762172994636
"IKBKAP",0.0166801341993297
"HCCS",0.0166918749635123
"DCAF8",0.0167220228699569
"GLS",0.016747650256747
"SLC30A5",0.016747650256747
"GRK6",0.016747650256747
"ATP8B1",0.016747650256747
"AI538880",0.0167479606248342
"CEP131",0.0167547605457011
"MIDN",0.0167594892119802
"FNTA",0.0167601003813104
"TTC3P1",0.0167651242013298
"PHF1",0.0167651242013298
"ADD2",0.0167975673651025
"VSNL1",0.0168145375015882
"MIR4453",0.016819121003676
"TBC1D32",0.0168210215991869
"LYPLA2",0.0168223993801881
"ST13",0.0168295124847585
"LOC101060363",0.0168309090667705
"POLR2C",0.0168309090667705
"JTB",0.0168393662652496
"RPL18",0.0168518378082213
"SLC8A1",0.0168526688788749
"ZNF675",0.0168542362496978
"AL161982",0.0168542362496978
"CNOT4",0.0168542362496978
"PDE3B",0.0168621651895626
"GNG11",0.0168665439054947
"RPL22",0.0168709707713288
"MAPK13",0.0168760796327057
"ICK",0.0168830318205561
"WNT2B",0.0168872851457497
"LAMTOR1",0.0168914610497535
"DAG1",0.0168979107474314
"LPAR3",0.0169005510960995
"SMARCA2",0.0169026240388152
"B4GALT5",0.0169026240388152
"DOPEY1",0.0169029435164521
"CUEDC1",0.0169272569788179
"BLVRA",0.0169306410040481
"MFAP2",0.0169306410040481
"CTDSP1",0.0169359607715257
"ZNF652",0.0169414117775351
"NOP10",0.0169414117775351
"TRA2B",0.0169414117775351
"PLCB1",0.0169533559300481
"AP2A2",0.016972091847081
"CPED1",0.0169753953209191
"RBM4",0.0169786636765956
"SBSPON",0.0169835925890206
"RNF6",0.016992579872923
"PROSER1",0.0170020312073889
"COA5",0.0170073840172208
"POMP",0.0170179353797365
"FTL",0.0170179353797365
"APEH",0.0170377052200202
"SNW1",0.0170377052200202
"AU147828",0.0170390238692255
"TMEM144",0.0170409514111431
"EGR2",0.0170418008808911
"MIR4723",0.0170458417455069
"ANGEL1",0.0170563146022854
"GPD2",0.0170599047080644
"CHM",0.0170599047080644
"MIR15A",0.0170667041484162
"GOLGA1",0.0170779852429185
"BC035983",0.0170836296089923
"HIST1H4H",0.0171054846668366
"JTB",0.0171227555293767
"MIR5193",0.0171292918867319
"AK094652",0.0171311961496256
"OPTN",0.0171311961496256
"HEXA",0.0171311961496256
"CACNA1C",0.0171354960727483
"RPS16",0.0171487407406882
"CREB1",0.0171496763460142
"BE780360",0.0171507358098256
"RRM1",0.0171535812331287
"PAQR7",0.0171557849513832
"AV646177",0.0171557849513832
"AV704232",0.017162341858257
"GUSBP11",0.0171658932886687
"LOC101929597",0.0171876232631561
"TP53",0.0172014514450724
"KANSL2",0.0172034886606117
"TMEM256",0.0172048928629885
"PTGDS",0.0172060020387015
"REEP5",0.017207728543377
"B3GALT5-AS1",0.0172356527936034
"ITGA3",0.0172625386198303
"BRAP",0.0172625386198303
"PSMA1",0.0172630852307295
"AFDN",0.0172630852307295
"CXXC5",0.0172691831076478
"TTC32",0.0172691831076478
"AL833022",0.017278181122539
"TET2",0.017279190734358
"AF131798",0.0172795359774436
"216532_x_at",0.0172890174603347
"NEFL",0.0173056371440213
"RGS7BP",0.0173078248382244
"FAHD2A",0.0173134319872743
"CALD1",0.0173138205620474
"SLITRK3",0.0173193995752551
"AA456945",0.0173254569956215
"BF512500",0.017331591137572
"ACTN4",0.0173413779861868
"PSMC1",0.017342484548004
"BAIAP2",0.017343188154743
"DYNLL2",0.0173567899915684
"SLC7A6",0.0173581299889582
"GAPDH",0.0173626188425893
"FBXO7",0.0173645109671015
"LOC728024",0.017365041545564
"CWF19L2",0.0173656458690676
"PLEKHH1",0.0173719063413913
"DBF4B",0.0173742059870913
"CLK4",0.0173742059870913
"SLC9A1",0.017378074754048
"KIAA0226L",0.0173831532515633
"NRP2",0.0173947093045341
"ZBTB7A",0.0174002111704215
"FBXO42",0.0174002111704215
"LRRC4C",0.0174035517624223
"TDRD10",0.0174100884962035
"WDR89",0.0174107496804222
"BOLA2",0.0174336238165241
"HDGFRP3",0.0174427286407005
"PTMS",0.0174428697655957
"ANKRD27",0.0174442854831323
"CACNB2",0.0174497870445949
"MYO3B",0.0174538736091584
"PEX11A",0.0174560580430787
"TRMT5",0.0174598588484231
"AU146874",0.0174602334432244
"USP1",0.0174614655483068
"TGFBR2",0.01747856993148
"SMIM14",0.0174865604097094
"SERTM1",0.0174961529529072
"FOXQ1",0.0175015642435025
"MAP7",0.0175015642435025
"242820_at",0.0175053382469495
"DHX9",0.0175155854561875
"EIF5B",0.0175155854561875
"229907_at",0.0175228606664577
"228688_at",0.0175253288874366
"CC2D2A",0.0175380014606404
"ZFP90",0.0175388553259064
"LOC100507594",0.0175515868004915
"GCA",0.0175515868004915
"HMGB1",0.0175515868004915
"FANCE",0.0175556850961658
"DIABLO",0.0175598210223093
"CYS1",0.0175794873838648
"RSL24D1",0.0175794873838648
"CREB1",0.017587989433018
"LOC102724951",0.0176016023871942
"RBMS2",0.0176057500956423
"TMEM237",0.0176085804369772
"AV694053",0.0176089148333665
"USE1",0.0176103462788671
"MIAT",0.0176117372171311
"ARX",0.0176165756844478
"ADAMTS18",0.0176243250522294
"DST",0.0176243250522294
"FLT1",0.0176478006655231
"ZNF236",0.0176704970076403
"BE178502",0.0176873284927538
"LOC440434",0.0176954956425725
"CA420494",0.0176983049061762
"ASH1L-AS1",0.0177049236007995
"CDK13",0.0177055172232784
"240698_s_at",0.0177081940454608
"LOC286382",0.0177188616373131
"DHX40",0.0177212723117129
"ZSCAN20",0.0177222053697364
"NUDT13",0.0177234453563952
"DHX40",0.0177234453563952
"GFPT1",0.0177345427934503
"TGS1",0.017750092054251
"MTM1",0.0177531096546485
"MCM4",0.0177660966388571
"ACLY",0.0177711603781045
"PARD3",0.0177732503079953
"AU144590",0.017811203991073
"FMO3",0.0178124138799909
"AW451426",0.0178137975929195
"SESN2",0.0178211328919798
"ZRANB3",0.0178289148367351
"DPP10",0.0178289148367351
"LRFN1",0.0178323099044787
"TIMM44",0.0178338326854377
"EPOR",0.017840160008595
"SLC27A6",0.0178520019623481
"MRPL2",0.0178648223524801
"SMAGP",0.0178688871581189
"IGKC",0.0178755628841036
"EXOC8",0.0178814867010283
"SKP1",0.0178837635942784
"AU146864",0.0178878850400006
"TNXB",0.0178898567843731
"USP9Y",0.0178898567843731
"EML1",0.0179024129780849
"BC041869",0.0179091692332118
"PARD6G",0.0179091692332118
"BF512491",0.0179091692332118
"PSAP",0.0179133641469608
"PTP4A2",0.0179255338349032
"LOC101930404",0.017931716951522
"PTPN21",0.0179372402975435
"AU158871",0.0179500812005888
"SS18",0.0179600938006469
"IQCH",0.0179612842533473
"FLNB",0.0179673101767673
"CCDC82",0.0179707554065477
"KMT2C",0.0179707554065477
"KIF16B",0.0179991395382763
"EPB41L4B",0.0180086197824955
"RTFDC1",0.0180166887365999
"GUK1",0.0180175132984174
"TMTC1",0.0180175132984174
"HPS4",0.0180184573157073
"243037_at",0.0180287035472075
"PTPRS",0.0180287958677978
"IL1RL1",0.0180383326154787
"SETDB2",0.0180404993858023
"CDC23",0.0180789033277909
"NUP155",0.0180820307243739
"BRD4",0.0180941249213783
"RUFY1",0.0181114845292915
"WBP2",0.0181202561744865
"TRAF7",0.0181232383892168
"COMMD10",0.01812444424816
"ERICH1",0.0181353048234091
"PRKAR1A",0.0181353048234091
"ZMYM2",0.0181513569976681
"MIR6125",0.0181532006504445
"SLC27A5",0.0181839096434064
"DBT",0.0181925803020549
"RGS11",0.018203668151077
"CORO2A",0.0182088714516124
"SMYD5",0.0182088714516124
"LOC100129973",0.0182147886748613
"FAM81B",0.0182207374883085
"UNC119B",0.0182217272293567
"STK40",0.0182298335777921
"244195_at",0.0182302700487441
"ZC3HAV1",0.0182344820549028
"PQBP1",0.0182384894096857
"GNS",0.0182389387934473
"PCDH9",0.0182447322563659
"ADAM22",0.0182447322563659
"EIF3K",0.0182459413567778
"MAPKAPK5-AS1",0.0182516474709841
"ZNF254",0.0182595804662318
"VCAN",0.0182617328216296
"ATF7IP",0.0182701857279455
"BICC1",0.0182830175264587
"TBXA2R",0.0182939014119217
"AI217028",0.0182981038751949
"TBC1D13",0.0183020946720094
"RBMS1",0.0183054314141659
"SFI1",0.018340952551508
"FUT9",0.018340952551508
"TNS3",0.018340952551508
"TRA2B",0.0183464865598496
"CTU2",0.0183510371648741
"AKT3",0.0183535204326284
"HRH3",0.0184099837486207
"PHIP",0.0184107025700013
"TMEM161B",0.0184107025700013
"TULP4",0.0184125912476617
"H1FX",0.0184126781004709
"DYNC1I1",0.0184126781004709
"STX7",0.0184377222328097
"PDLIM5",0.018465414905641
"HEY2",0.0184691042599957
"DOCK4",0.0184691042599957
"AGFG2",0.0184731680104068
"SLC9B2",0.0184731680104068
"ZNF320",0.0184745226899573
"MOSPD2",0.0184765204832215
"RBM14",0.0184796631176893
"IFNAR1",0.0184838430822565
"HNRNPR",0.0184950163847596
"AI363185",0.018503901589302
"GPR143",0.0185112814364822
"SPATA13",0.0185131933547281
"AI440495",0.0185168924800014
"KCNRG",0.0185179512944739
"POLR2K",0.0185232331414526
"TMEM106B",0.018530285298321
"PLCB4",0.0185686961546783
"KCNC2",0.0185769361143601
"MAF",0.0185818964355701
"TFDP1",0.0185838466039613
"USH1C",0.0186065868478753
"ZNF251",0.0186130580727792
"DAGLB",0.0186130580727792
"238178_at",0.0186444893710867
"AU145280",0.0186453951543105
"LAMTOR5",0.0186453951543105
"MSI2",0.0186453951543105
"ABCF3",0.018650115804046
"PDAP1",0.0186513112066104
"AW134997",0.018651396802801
"AI660254",0.0186608470275072
"DNAJC11",0.0186698773463614
"FBXL14",0.0186698773463614
"TTC33",0.018671574765265
"ZBTB20",0.0186756320225889
"BAG1",0.0187053385290273
"TDRKH",0.0187163206953235
"MKS1",0.0187193177624228
"TM9SF1",0.0187216691824716
"AI674685",0.0187253850370004
"GTPBP4",0.0187253850370004
"ANKRD11",0.0187482064586739
"CTR9",0.0187483009786281
"PRPSAP1",0.0187527904108887
"BM684993",0.0187573917233423
"ZCCHC4",0.018762188683032
"ARHGEF7",0.018762188683032
"242264_at",0.0187712163268377
"MB21D1",0.0187715193061959
"TAF6L",0.0187738418797479
"CCSER1",0.0187853853299634
"HIST2H4B",0.0187968747184033
"MAVS",0.0188145592241714
"ZNF230",0.0188169207709008
"AF070565",0.0188437827636423
"TIA1",0.0188485826106844
"DDAH2",0.0188485826106844
"NQO2",0.0188486953305599
"LIN52",0.0188724790079218
"SORCS1",0.0188728232795768
"PTPRS",0.0188728232795768
"HRK",0.0188748109538896
"BF432941",0.0188893657168759
"BSG",0.0188909879613243
"GNAQ",0.0188909879613243
"SLC9A1",0.0189194296624198
"SLC24A2",0.018922960859308
"CTCF",0.0189275941390681
"IP6K2",0.0189293483307364
"BU740192",0.0189356154892454
"240772_at",0.0189356154892454
"TMF1",0.0189365543931446
"DLG3",0.0189365543931446
"MRPL42",0.0189365543931446
"TESC",0.0189365543931446
"SARS",0.0189365543931446
"KLHL22",0.0189365543931446
"SRSF5",0.0189473092725101
"MPHOSPH8",0.0189473635879702
"PRDM10",0.0189492042729071
"ZNF780A",0.0189680538439782
"CASK",0.0189734143767859
"UROD",0.0189767093248507
"PHF3",0.0189779683326333
"MCTP2",0.018982259636029
"CDC42SE2",0.0189937753881452
"GPRC5B",0.0190015141811015
"HTRA2",0.0190029943804364
"241410_at",0.0190037168531478
"PSTK",0.019006665709787
"ADD2",0.0190313840023887
"AW450572",0.0190379136324372
"AW511032",0.0190382172822102
"CHCHD7",0.0190446698065569
"ADGRL2",0.0190494356310352
"MED19",0.0190494402167545
"C21orf58",0.0190522355224418
"PCDHA1",0.0190795058947057
"AMER1",0.0190805834063255
"LOC101929497",0.0190805834063255
"TMX2-CTNND1",0.0190810894104178
"CTTNBP2",0.019090152797659
"UBE2A",0.0191141463902769
"AV650645",0.0191168427619644
"MSL3",0.0191265903912234
"FRS2",0.0191411468099223
"SH3GLB2",0.0191719259862355
"ZNF443",0.0191795996849182
"NAB2",0.0191962511483162
"STAM2",0.0192075988407168
"244106_at",0.0192075988407168
"ARFGEF1",0.0192075988407168
"CENPJ",0.0192567596759587
"CYP51A1-AS1",0.0192583879230556
"ANXA8L1",0.019260315712405
"GAS1",0.0192633121936373
"FKBP9",0.0192684142723557
"CAPG",0.0192869479547393
"AW418647",0.0192905239294805
"OTUD4",0.0192911608660958
"WHSC1L1",0.0193026733273956
"IRS4",0.0193040288805678
"DGCR9",0.0193045863738095
"BG109597",0.0193206519251319
"OGFOD2",0.0193230030273774
"DUSP3",0.0193249019508429
"C9orf16",0.0193315179573734
"LOC100499489",0.0193315179573734
"LARGE2",0.0193581523728759
"ATP5S",0.0193581523728759
"TMEM201",0.0193646245951731
"HDGFRP3",0.0193710801919046
"RAB11FIP3",0.0193808812922353
"PTP4A2",0.0193808812922353
"1563431_x_at",0.019390352549663
"RPA3",0.0193903921417739
"242441_at",0.0193935028656959
"SMTN",0.0193963860807992
"RAD51D",0.0193990751677915
"AK021981",0.0194084475896669
"GRK5",0.0194084475896669
"AK022388",0.0194107191908688
"SPARCL1",0.0194112270806646
"MIR3656",0.0194115133034857
"PJA2",0.0194115133034857
"INTS6-AS1",0.019413625319139
"MCFD2",0.0194172724319956
"SPIN1",0.019462921847231
"TM9SF4",0.0194660104747953
"FBF1",0.0194671208039228
"FAM134B",0.0194671208039228
"GPX8",0.0194863180934219
"CKLF",0.0194866685931931
"GSTO2",0.0194866685931931
"AI168187",0.0194977981735535
"GUCY1A2",0.0195008713664503
"PDE5A",0.0195050657065223
"LOC100507258",0.019542609231186
"THOC2",0.019542609231186
"ZBED6CL",0.0195534546436304
"LOC101927338",0.0195545279366483
"BF510711",0.0195560744652802
"IGK",0.019558179423406
"SNX1",0.0195592404749943
"ETNK1",0.0195592404749943
"THRSP",0.0195722404797588
"NANS",0.0195784595496426
"AK021441",0.0195813005244127
"METTL17",0.019585492527782
"ZNF324",0.0195869419001029
"EPT1",0.0195893794829118
"MIR4745",0.0196064573462622
"ERGIC2",0.0196116195999366
"CDC16",0.0196411476610509
"C6orf163",0.0196518052378449
"ZFYVE9",0.019653974321459
"SEC22B",0.0196643843485023
"APBB2",0.0196643843485023
"NOL7",0.0196653850527574
"MRPS22",0.0196653850527574
"MED25",0.0196690988012419
"LOC100130502",0.019676183382974
"SCGB1D2",0.0197023894197356
"PLEKHH2",0.0197023894197356
"TUBA1C",0.0197086980366939
"ST6GALNAC4",0.0197368720869762
"TMPO",0.0197374686508928
"B3GALT6",0.019738027782594
"ADGRL3",0.0197461036791623
"IL17C",0.0197461036791623
"SNX25",0.0197461036791623
"CYP2U1",0.0197489735927298
"PRMT2",0.0197518208000117
"FAM184A",0.0197661530662369
"VSIG1",0.0197670340712679
"LOC101929959",0.0197742419763582
"SLC25A37",0.0197746132793566
"PHIP",0.0197746132793566
"RITA1",0.019789191951988
"HNRNPLL",0.0197921076988495
"DUSP15",0.0197922553240272
"LOC105378997",0.0197930180630006
"SF3A2",0.0197930180630006
"AZI2",0.0197985630160115
"NUDT16L1",0.0198008475630244
"AU155494",0.0198142460837136
"GPX1",0.0198330899063374
"LINC00403",0.0198330899063374
"ABCF2",0.0198331136748349
"AVEN",0.0198365944596293
"FBXO28",0.019839557807124
"IL2RG",0.0198656094125441
"242194_at",0.019871065783693
"FOXRED2",0.019878713090563
"AI275994",0.0198801542752161
"CDC16",0.0199004505541664
"ADTRP",0.0199082456853423
"TRNAU1AP",0.0199138621374684
"FBRS",0.0199157203793303
"FIGN",0.019933267430126
"FCF1",0.019946653507895
"TMPRSS6",0.019949834775634
"PICALM",0.0199593606456731
"MECOM",0.0199629014040134
"CLUHP3",0.0199652066587426
"ARFGAP2",0.0199723752627276
"STRA6",0.0199761315643502
"LY86",0.0199772948599873
"TRPM8",0.0199938563620046
"MAGED2",0.0200259362463066
"WARS",0.0200309350087734
"ZNF496",0.0200414138358801
"AK021824",0.0200469721984016
"BC030117",0.0200502533465035
"IKZF4",0.0200573819522899
"MTFP1",0.0200741290313004
"ARHGAP33",0.0200787204072924
"PDS5B",0.0200873514184104
"CDK17",0.0201106458602312
"SMC2",0.0201106458602312
"LOC153546",0.020112256235561
"TM6SF1",0.0201161999179567
"DYSF",0.0201161999179567
"DNAJC8",0.0201287967448964
"PPP4R3B",0.0201306100411571
"242693_at",0.0201383525693391
"DUSP16",0.0201549596384419
"GNL3",0.0201757510396002
"ZNF483",0.0201801848001492
"TENM1",0.0201859757372566
"POLA2",0.0202143665658529
"PRKAR2A",0.0202541233309648
"NARS",0.0202541233309648
"RAP2A",0.0202541233309648
"APOL3",0.020258648084203
"SUZ12",0.0202605284353361
"244086_at",0.0202699299250484
"TTTY14",0.0202704180400624
"AKT2",0.0202704180400624
"DHRS9",0.0202709596785945
"CNTNAP4",0.0202828447881484
"FBXO44",0.0202912855690528
"CEP89",0.020296306598653
"RFX3",0.0203036457449801
"GLRB",0.0203037455718643
"AV763524",0.0203042070715676
"R43896",0.0203070507079499
"SARS",0.0203109833938846
"COX6A2",0.0203109833938846
"FBXO28",0.0203158539765778
"MCPH1",0.0203174588841867
"MFSD14C",0.0203201888632191
"ZNF254",0.0203348566581545
"AKAP12",0.0203356684205697
"HNRNPA1P33",0.0203357480547331
"AI057226",0.0203445610980579
"ACTR3",0.0203552762386656
"NRDC",0.020364270221109
"AI620881",0.020364270221109
"CD47",0.0203820082640475
"AGPS",0.0203820082640475
"PNPLA4",0.0203825310399875
"LINGO1",0.0203825310399875
"CYP39A1",0.0203855985009513
"ILVBL",0.0203884374790883
"AU147620",0.0203969026708716
"HINT3",0.0204109167073969
"REEP3",0.0204136359178335
"PI4KAP1",0.0204173964873439
"LINC00960",0.0204195624638161
"INTS6-AS1",0.0204284611479321
"TRMT13",0.0204317024515889
"KIAA1468",0.0204573780099665
"PPP3CB",0.0204588897788343
"ZNF789",0.0204588897788343
"TNFRSF25",0.0204589769972698
"SNORD73A",0.0204633723885861
"IMPAD1",0.0204736607467711
"RPL29",0.0204821886414571
"TBCEL",0.0204962597472879
"TUBA1C",0.0205109480825439
"ADPRM",0.0205163547958777
"TUG1",0.020519794754671
"RNF128",0.0205207644319199
"LOC100507520",0.0205330805064394
"ST6GALNAC6",0.0205330805064394
"RNASEH2C",0.0205390641117721
"UCN",0.0205781970797046
"SNTG1",0.0205790766886767
"QSOX1",0.0205915313011588
"DUSP11",0.0205922964323662
"MFSD9",0.0205923526348851
"MBP",0.0205989734768105
"AP5M1",0.0206060322776203
"TMPRSS6",0.020610176650769
"PPP3CC",0.0206191589876924
"SMAD2",0.0206203993407233
"LOX",0.0206258394430239
"LOC101930476",0.0206377855207119
"HEYL",0.020642828625055
"TMEM161B-AS1",0.0206541451076189
"ARIH2",0.0206556525552298
"INSR",0.0206581152924037
"SLCO2B1",0.0206586349167914
"UBE2A",0.0206635540316354
"PKD2",0.0206643901669316
"DLGAP1-AS2",0.0206753384309134
"RBL1",0.0206886921666915
"WIPF2",0.0206886921666915
"CCDC68",0.0206998491040437
"REEP1",0.0207169052499691
"RXRB",0.0207262003804864
"UBE2D4",0.0207283507170503
"CCDC94",0.0207283507170503
"TPR",0.0207337978643705
"PRNP",0.0207384890270631
"FAM120A",0.0207422076173274
"CAMK2G",0.0207584190520507
"ADGRA3",0.0207630281048292
"TRAPPC2L",0.0207630281048292
"LIG4",0.0207720682901495
"DNAH5",0.0207797379123659
"TAF5",0.0208026614971066
"WRNIP1",0.0208026614971066
"ASPH",0.0208060021055512
"KIAA0141",0.0208124283758273
"SLC25A27",0.0208152466829525
"C16orf58",0.0208259723245171
"FTSJ1",0.0208259723245171
"CD72",0.0208275052602964
"MIR6845",0.0208275052602964
"ZBTB20",0.0208339718950248
"EPHX1",0.0208466044649327
"MEGF8",0.0208466044649327
"SLC7A1",0.0208466044649327
"ARMC9",0.0208466044649327
"LRRC4B",0.0208530596055575
"EMSY",0.0208577299210764
"CTSC",0.0209055078897535
"AW452435",0.0209160518450782
"ANK2",0.0209160518450782
"ZMYM6",0.0209837693535874
"TYMS",0.0210005864209912
"CDC25A",0.0210021014126406
"FLYWCH1",0.0210021014126406
"TSR1",0.0210059013058678
"NR2C2",0.0210170606761309
"SYNPO",0.0210189068808398
"SPCS2",0.0210226089838852
"WDR83",0.0210226089838852
"EMP1",0.0210226089838852
"LANCL1",0.0210226089838852
"USP28",0.0210289316089142
"GFPT2",0.0210289316089142
"COL25A1",0.0210397819583196
"RNF11",0.0210553567218668
"RAB18",0.0210652832673186
"PIP5K1A",0.0210820432757104
"BNC2",0.0210822338653652
"AI478850",0.0210833806593361
"ING3",0.0210869324823861
"PCNX4",0.0210980326314078
"RLF",0.0210980326314078
"USP48",0.0211115218133398
"AKR7A3",0.0211115218133398
"NRIP2",0.0211154875557279
"AI017875",0.0211237355852248
"CGRRF1",0.0211457425661957
"ZMYND12",0.0211520572732702
"LOC102724517",0.0211628724474745
"NOL7",0.0211652127392193
"IER5L",0.0211652127392193
"FMR1",0.0211849468972512
"ZFPM1",0.021197816745807
"ZCCHC6",0.0212050673254852
"ACOX1",0.0212171721355098
"RPL13AP5",0.0212203963831743
"SYTL5",0.0212218074460671
"MLLT10",0.0212353765959064
"RGAG4",0.0212353765959064
"TFDP2",0.0212417055233126
"APLNR",0.0212615131923047
"RHBDD3",0.0212615131923047
"AF339768",0.0212615131923047
"CSNK1A1",0.0212700346959271
"FYN",0.0212819582539326
"C16orf86",0.0212874630753315
"CDKL3",0.0212887513341614
"AI732083",0.021292757134926
"MVK",0.0212958043019972
"CCDC142",0.0213109844500504
"MIR6125",0.0213167915046384
"ERP44",0.0213177052977635
"C22orf39",0.0213270049534451
"ZNF562",0.0213329378405869
"MIR4271",0.0213423131363454
"LOC105374809",0.0213590573293697
"SUDS3",0.0213645049148399
"FUS",0.0213801081900338
"MCM3AP",0.0213801081900338
"AK096064",0.0213810858028461
"OARD1",0.0213810858028461
"KIAA1644",0.0213853552405893
"USP36",0.0213869479278472
"NUFIP1",0.0213942695950294
"SRBD1",0.0213951831129688
"KIF13A",0.0213995672559542
"CANX",0.0213995672559542
"GGA1",0.0213995672559542
"SUZ12",0.0214154210563711
"ZNF839",0.0214251641760113
"LOC102723897",0.021428586023925
"NFE2L2",0.0214295242260379
"SRRD",0.0214574697626816
"SPAG9",0.0214850618978925
"LOC101929479",0.0214891461292445
"USP46",0.0214926824969886
"SERF1B",0.0214926824969886
"AI634963",0.0214926824969886
"ABL2",0.0214926824969886
"TTC4",0.0214981723980929
"AACS",0.0214981723980929
"GPR75",0.0215027637012909
"SERBP1",0.0215062141573054
"PEX2",0.0215062141573054
"DLG4",0.0215267216199278
"WWC2",0.0215290009743244
"MUT",0.0215290009743244
"NIPBL",0.0215493080599571
"ATP5D",0.0215988872807681
"230729_at",0.0216276684311209
"PDK1",0.021644794069319
"UBE2Q1",0.0216598386335325
"CEP170B",0.0216728300502891
"COX4I2",0.0216728300502891
"COL11A2",0.0216728300502891
"PRR22",0.0216807707100155
"STARD10",0.0216807707100155
"PWP1",0.0216807707100155
"VPS13D",0.0216956615144715
"TRADD",0.0217043721065091
"FAM49B",0.0217327131064433
"AI668706",0.021737262735549
"LOC101927933",0.0217437120096538
"MAN1A2",0.0217640433200119
"CRYGC",0.021768558780946
"CEP41",0.021768558780946
"UXS1",0.0217690644176175
"ZCCHC7",0.021772138178399
"PTGER3",0.0217982219829083
"SMIM7",0.0218044660114656
"MCPH1-AS1",0.0218096162241915
"AW014345",0.0218235497366303
"GCLC",0.0218293406554527
"CNOT4",0.0218309990504242
"CTPS1",0.0218374805995137
"GTF3C5",0.0218441257537798
"FUS",0.0218828238282002
"CADM4",0.0218893341768958
"FXYD3",0.0219048842235542
"ZDHHC11B",0.0219099665501685
"HLA-E",0.0219133245768253
"TFAP2E",0.0219138727415216
"ANKDD1A",0.0219164944247956
"1555578_at",0.0219516693313056
"NR2F1-AS1",0.0219516693313056
"BCAP29",0.0219597066042162
"SLC12A8",0.0219874412551481
"CLDN12",0.0219874412551481
"AA860184",0.021990353795114
"MAP3K9",0.02199824362733
"PCDH10",0.022004396917234
"AK021807",0.0220146881743853
"C6orf226",0.0220186266349677
"AI002006",0.0220186266349677
"PTGDS",0.0220196626008202
"EXT1",0.0220218600502633
"S100A1",0.0220218691655282
"BE674651",0.0220228531586903
"RAI14",0.0220231432206816
"SMCR8",0.0220438733759221
"CEP95",0.0220558282481418
"TRIM68",0.0220634683054183
"ZNF12",0.0220690779571001
"JUND",0.0220690779571001
"SEC61B",0.0220750788347066
"ATP6V1G1",0.0220778471783668
"CDC42EP5",0.0220877231934261
"BF224377",0.0221110175484442
"AK021856",0.0221110175484442
